OrderID,Date,Year,Month,Quarter,DayOfWeek,Category,Product,Region,CustomerSegment,PaymentMethod,UnitPrice,Quantity,Discount,TotalSales,Profit,ProfitMargin
ORD10190,2022-02-17,2022,2,Q1,Thursday,Home & Garden,Vase,Central,Regular,Credit Card,327.23,3,0.0,981.69,243.46,0.248
ORD10191,2022-02-17,2022,2,Q1,Thursday,Electronics,Tablet,Central,Regular,Credit Card,19706.01,5,0.1,88677.04,26071.05,0.294
ORD10192,2022-02-18,2022,2,Q1,Friday,Clothing,Dress,West,Premium,Credit Card,1658.47,5,0.0,8292.35,1857.49,0.224
ORD10193,2022-02-18,2022,2,Q1,Friday,Sports,Resistance Band,East,Regular,Credit Card,354.13,3,0.0,1062.39,194.42,0.183
ORD10194,2022-02-18,2022,2,Q1,Friday,Sports,Dumbbells,North,Regular,UPI,2000.57,1,0.0,2000.57,548.16,0.274
ORD10195,2022-02-19,2022,2,Q1,Saturday,Clothing,Dress,East,New,Debit Card,1740.16,4,0.0,6960.64,1266.84,0.182
ORD10196,2022-02-20,2022,2,Q1,Sunday,Home & Garden,Table Lamp,North,Regular,Credit Card,922.53,2,0.1,1660.55,398.53,0.24
ORD10197,2022-02-20,2022,2,Q1,Sunday,Sports,Water Bottle,South,Regular,Cash,313.7,3,0.2,752.88,143.8,0.191
ORD10198,2022-02-20,2022,2,Q1,Sunday,Electronics,Laptop,South,Regular,Net Banking,58746.06,4,0.0,234984.24,58511.08,0.249
ORD10199,2022-02-20,2022,2,Q1,Sunday,Food & Beverages,Juice,West,New,Debit Card,54.84,1,0.15,46.61,11.93,0.256
ORD10200,2022-02-21,2022,2,Q1,Monday,Clothing,Jeans,East,New,Cash,1269.91,5,0.15,5397.12,1419.44,0.263
ORD10201,2022-02-21,2022,2,Q1,Monday,Home & Garden,Table Lamp,Central,New,Credit Card,1061.63,3,0.0,3184.89,1044.64,0.328
ORD10202,2022-02-21,2022,2,Q1,Monday,Sports,Dumbbells,West,New,Credit Card,2174.84,2,0.15,3697.23,743.14,0.201
ORD10203,2022-02-22,2022,2,Q1,Tuesday,Food & Beverages,Snacks,North,New,Debit Card,69.22,3,0.05,197.28,27.82,0.141
ORD10204,2022-02-22,2022,2,Q1,Tuesday,Clothing,T-Shirt,North,New,UPI,444.24,1,0.1,399.82,95.16,0.238
ORD10205,2022-02-22,2022,2,Q1,Tuesday,Sports,Resistance Band,West,New,Debit Card,404.2,4,0.0,1616.8,305.58,0.189
ORD10206,2022-02-22,2022,2,Q1,Tuesday,Food & Beverages,Coffee,North,Regular,Cash,213.5,1,0.0,213.5,72.16,0.338
ORD10207,2022-02-22,2022,2,Q1,Tuesday,Home & Garden,Table Lamp,North,Regular,UPI,948.0,1,0.0,948.0,220.88,0.233
ORD10208,2022-02-23,2022,2,Q1,Wednesday,Food & Beverages,Tea,East,Premium,Net Banking,121.34,5,0.05,576.37,198.85,0.345
ORD10209,2022-02-23,2022,2,Q1,Wednesday,Home & Garden,Chair,North,New,Debit Card,4243.73,5,0.0,21218.65,3564.73,0.168
ORD10210,2022-02-23,2022,2,Q1,Wednesday,Clothing,T-Shirt,Central,Regular,Credit Card,431.77,3,0.05,1230.54,168.58,0.137
ORD10211,2022-02-23,2022,2,Q1,Wednesday,Clothing,Dress,Central,Premium,Cash,1573.82,3,0.1,4249.31,645.9,0.152
ORD10212,2022-02-23,2022,2,Q1,Wednesday,Clothing,Jacket,North,Premium,Debit Card,2184.87,4,0.0,8739.48,1747.9,0.2
ORD10213,2022-02-23,2022,2,Q1,Wednesday,Electronics,Smartphone,West,Regular,Cash,27523.62,3,0.15,70185.23,16774.27,0.239
ORD10214,2022-02-24,2022,2,Q1,Thursday,Clothing,T-Shirt,Central,Premium,Credit Card,465.21,5,0.05,2209.75,362.4,0.164
ORD10215,2022-02-24,2022,2,Q1,Thursday,Home & Garden,Table Lamp,Central,Premium,Debit Card,926.34,5,0.0,4631.7,921.71,0.199
ORD10216,2022-02-24,2022,2,Q1,Thursday,Home & Garden,Curtains,West,New,Debit Card,659.28,5,0.0,3296.4,810.91,0.246
ORD10217,2022-02-24,2022,2,Q1,Thursday,Food & Beverages,Snacks,East,Regular,Credit Card,68.47,4,0.0,273.88,45.74,0.167
ORD10218,2022-02-25,2022,2,Q1,Friday,Sports,Yoga Mat,South,Regular,Cash,744.23,2,0.0,1488.46,415.28,0.279
ORD10219,2022-02-25,2022,2,Q1,Friday,Home & Garden,Pillow,East,Regular,UPI,308.67,1,0.0,308.67,71.3,0.231
ORD10220,2022-02-25,2022,2,Q1,Friday,Sports,Dumbbells,Central,Regular,Net Banking,2204.81,3,0.2,5291.54,1756.79,0.332
ORD10221,2022-02-26,2022,2,Q1,Saturday,Sports,Dumbbells,West,New,Cash,1938.46,2,0.0,3876.92,1240.61,0.32
ORD10222,2022-02-26,2022,2,Q1,Saturday,Clothing,Shoes,West,Premium,Credit Card,1714.61,3,0.05,4886.64,791.64,0.162
ORD10223,2022-02-26,2022,2,Q1,Saturday,Home & Garden,Table Lamp,East,Premium,Net Banking,960.71,2,0.0,1921.42,566.82,0.295
ORD10224,2022-02-27,2022,2,Q1,Sunday,Clothing,Shoes,Central,Regular,Cash,1881.69,2,0.0,3763.38,1098.91,0.292
ORD10225,2022-02-27,2022,2,Q1,Sunday,Electronics,Laptop,Central,Regular,Cash,50130.35,3,0.05,142871.5,40575.51,0.284
ORD10226,2022-02-28,2022,2,Q1,Monday,Sports,Water Bottle,North,Premium,Cash,321.01,3,0.05,914.88,221.4,0.242
ORD10227,2022-02-28,2022,2,Q1,Monday,Clothing,T-Shirt,North,New,Cash,391.61,2,0.1,704.9,141.68,0.201
ORD10228,2022-02-28,2022,2,Q1,Monday,Clothing,Jeans,East,Regular,Credit Card,1248.78,1,0.0,1248.78,362.15,0.29
ORD10229,2022-03-01,2022,3,Q1,Tuesday,Electronics,Tablet,East,Regular,Cash,20602.05,1,0.15,17511.74,5481.17,0.313
ORD10230,2022-03-01,2022,3,Q1,Tuesday,Sports,Resistance Band,West,Premium,Debit Card,413.03,4,0.0,1652.12,287.47,0.174
ORD10231,2022-03-01,2022,3,Q1,Tuesday,Home & Garden,Table Lamp,East,New,Cash,1162.3,1,0.2,929.84,256.64,0.276
ORD10232,2022-03-01,2022,3,Q1,Tuesday,Electronics,Laptop,East,New,Credit Card,68759.23,5,0.05,326606.34,75119.46,0.23
ORD10233,2022-03-01,2022,3,Q1,Tuesday,Food & Beverages,Juice,East,New,Net Banking,61.01,2,0.2,97.62,24.21,0.248
ORD10234,2022-03-01,2022,3,Q1,Tuesday,Sports,Resistance Band,South,New,Credit Card,457.79,4,0.2,1464.93,218.27,0.149
ORD10235,2022-03-01,2022,3,Q1,Tuesday,Sports,Running Shoes,North,New,UPI,2870.27,4,0.15,9758.92,2625.15,0.269
ORD10236,2022-03-02,2022,3,Q1,Wednesday,Electronics,Laptop,East,Premium,Net Banking,65920.12,3,0.05,187872.34,65191.7,0.347
ORD10237,2022-03-02,2022,3,Q1,Wednesday,Electronics,Headphones,South,New,Net Banking,3574.04,1,0.0,3574.04,436.03,0.122
ORD10238,2022-03-02,2022,3,Q1,Wednesday,Electronics,Smartwatch,South,Regular,UPI,7560.53,4,0.15,25705.8,8123.03,0.316
ORD10239,2022-03-02,2022,3,Q1,Wednesday,Clothing,Shoes,West,New,Net Banking,2018.67,1,0.0,2018.67,278.58,0.138
ORD10240,2022-03-03,2022,3,Q1,Thursday,Clothing,Jeans,East,Premium,Net Banking,1507.35,5,0.0,7536.75,2607.72,0.346
ORD10241,2022-03-04,2022,3,Q1,Friday,Home & Garden,Curtains,North,Premium,UPI,737.93,2,0.0,1475.86,371.92,0.252
ORD10242,2022-03-04,2022,3,Q1,Friday,Home & Garden,Pillow,Central,Regular,Cash,433.39,1,0.1,390.05,90.88,0.233
ORD10243,2022-03-04,2022,3,Q1,Friday,Sports,Resistance Band,West,New,UPI,470.06,1,0.0,470.06,133.97,0.285
ORD10244,2022-03-05,2022,3,Q1,Saturday,Electronics,Smartphone,North,Regular,Cash,30210.22,2,0.05,57399.42,10561.49,0.184
ORD10245,2022-03-05,2022,3,Q1,Saturday,Clothing,Jacket,North,Regular,UPI,2634.75,2,0.0,5269.5,1022.28,0.194
ORD10246,2022-03-05,2022,3,Q1,Saturday,Electronics,Smartphone,South,Regular,Net Banking,29552.62,1,0.05,28074.99,8113.67,0.289
ORD10247,2022-03-05,2022,3,Q1,Saturday,Electronics,Headphones,Central,Regular,Cash,3520.89,1,0.05,3344.85,869.66,0.26
ORD10248,2022-03-05,2022,3,Q1,Saturday,Food & Beverages,Juice,North,Premium,Debit Card,57.46,5,0.05,272.94,64.41,0.236
ORD10249,2022-03-05,2022,3,Q1,Saturday,Electronics,Laptop,South,New,UPI,70616.19,5,0.2,282464.76,68356.47,0.242
ORD10250,2022-03-05,2022,3,Q1,Saturday,Home & Garden,Vase,East,Premium,Net Banking,318.63,2,0.0,637.26,142.75,0.224
ORD10251,2022-03-05,2022,3,Q1,Saturday,Sports,Resistance Band,West,Premium,Net Banking,454.37,2,0.05,863.3,300.43,0.348
ORD10252,2022-03-06,2022,3,Q1,Sunday,Clothing,Jacket,East,Regular,Cash,2411.18,2,0.0,4822.36,675.13,0.14
ORD10253,2022-03-06,2022,3,Q1,Sunday,Food & Beverages,Snacks,North,Regular,UPI,74.22,1,0.2,59.38,17.52,0.295
ORD10254,2022-03-06,2022,3,Q1,Sunday,Food & Beverages,Juice,Central,Regular,Net Banking,61.15,3,0.0,183.45,36.69,0.2
ORD10255,2022-03-06,2022,3,Q1,Sunday,Food & Beverages,Tea,South,Regular,Debit Card,162.89,4,0.0,651.56,222.83,0.342
ORD10256,2022-03-06,2022,3,Q1,Sunday,Electronics,Laptop,Central,Regular,Cash,60115.86,3,0.0,180347.58,60596.79,0.336
ORD10257,2022-03-06,2022,3,Q1,Sunday,Food & Beverages,Snacks,South,New,Credit Card,74.9,3,0.0,224.7,74.83,0.333
ORD10258,2022-03-07,2022,3,Q1,Monday,Food & Beverages,Snacks,East,Premium,Net Banking,83.55,4,0.0,334.2,104.94,0.314
ORD10259,2022-03-07,2022,3,Q1,Monday,Clothing,Shoes,North,Regular,Cash,2041.5,1,0.0,2041.5,598.16,0.293
ORD10260,2022-03-07,2022,3,Q1,Monday,Home & Garden,Table Lamp,East,Regular,Credit Card,1271.89,3,0.05,3624.89,572.73,0.158
ORD10261,2022-03-07,2022,3,Q1,Monday,Sports,Resistance Band,East,Premium,UPI,478.31,3,0.0,1434.93,381.69,0.266
ORD10262,2022-03-08,2022,3,Q1,Tuesday,Sports,Dumbbells,Central,New,Cash,2703.93,1,0.2,2163.14,696.53,0.322
ORD10263,2022-03-08,2022,3,Q1,Tuesday,Food & Beverages,Coffee,West,Regular,Debit Card,244.62,3,0.15,623.78,164.68,0.264
ORD10264,2022-03-08,2022,3,Q1,Tuesday,Sports,Yoga Mat,North,Premium,Net Banking,907.16,1,0.0,907.16,156.94,0.173
ORD10265,2022-03-08,2022,3,Q1,Tuesday,Clothing,Dress,North,Premium,Credit Card,2159.83,2,0.0,4319.66,1058.32,0.245
ORD10266,2022-03-08,2022,3,Q1,Tuesday,Sports,Dumbbells,Central,Regular,UPI,2703.24,3,0.1,7298.75,1788.19,0.245
ORD10267,2022-03-08,2022,3,Q1,Tuesday,Clothing,T-Shirt,Central,Premium,Credit Card,493.15,3,0.0,1479.45,390.57,0.264
ORD10268,2022-03-08,2022,3,Q1,Tuesday,Sports,Water Bottle,West,Premium,Net Banking,338.44,4,0.0,1353.76,410.19,0.303
ORD10269,2022-03-09,2022,3,Q1,Wednesday,Sports,Resistance Band,East,Premium,Debit Card,460.81,4,0.0,1843.24,536.38,0.291
ORD10270,2022-03-09,2022,3,Q1,Wednesday,Home & Garden,Curtains,East,Regular,UPI,811.7,5,0.05,3855.57,597.61,0.155
ORD10271,2022-03-09,2022,3,Q1,Wednesday,Food & Beverages,Snacks,West,New,Credit Card,76.99,5,0.0,384.95,115.1,0.299
ORD10272,2022-03-10,2022,3,Q1,Thursday,Clothing,Dress,West,Premium,UPI,1857.25,4,0.15,6314.65,1584.98,0.251
ORD10273,2022-03-10,2022,3,Q1,Thursday,Clothing,Dress,West,Regular,Net Banking,2104.98,3,0.15,5367.7,1578.1,0.294
ORD10274,2022-03-10,2022,3,Q1,Thursday,Sports,Yoga Mat,South,Premium,Cash,828.52,5,0.0,4142.6,600.68,0.145
ORD10275,2022-03-10,2022,3,Q1,Thursday,Sports,Running Shoes,Central,Premium,Credit Card,3207.87,4,0.0,12831.48,2707.44,0.211
ORD10276,2022-03-10,2022,3,Q1,Thursday,Electronics,Tablet,East,Premium,Debit Card,23308.1,5,0.15,99059.43,22981.79,0.232
ORD10277,2022-03-11,2022,3,Q1,Friday,Sports,Water Bottle,Central,Regular,Debit Card,343.63,5,0.15,1460.43,417.68,0.286
ORD10278,2022-03-12,2022,3,Q1,Saturday,Clothing,Dress,Central,Premium,Credit Card,2056.46,3,0.0,6169.38,1542.35,0.25
ORD10279,2022-03-12,2022,3,Q1,Saturday,Food & Beverages,Energy Drink,West,New,Cash,104.32,3,0.0,312.96,62.59,0.2
ORD10280,2022-03-13,2022,3,Q1,Sunday,Clothing,T-Shirt,North,Regular,UPI,468.16,2,0.2,749.06,149.06,0.199
ORD10281,2022-03-13,2022,3,Q1,Sunday,Food & Beverages,Juice,East,Premium,Debit Card,56.73,2,0.0,113.46,38.35,0.338
ORD10282,2022-03-13,2022,3,Q1,Sunday,Home & Garden,Table Lamp,North,Premium,Cash,1116.8,5,0.0,5584.0,848.77,0.152
ORD10283,2022-03-14,2022,3,Q1,Monday,Electronics,Smartwatch,East,New,Cash,7361.27,1,0.15,6257.08,775.88,0.124
ORD10284,2022-03-14,2022,3,Q1,Monday,Sports,Water Bottle,East,New,Cash,376.05,4,0.2,1203.36,173.28,0.144
ORD10285,2022-03-15,2022,3,Q1,Tuesday,Electronics,Headphones,Central,Regular,UPI,3793.13,5,0.1,17069.09,5666.94,0.332
ORD10286,2022-03-15,2022,3,Q1,Tuesday,Clothing,Shoes,South,Premium,Cash,2291.18,2,0.0,4582.36,1360.96,0.297
ORD10287,2022-03-15,2022,3,Q1,Tuesday,Clothing,Jacket,North,Premium,UPI,2437.22,1,0.0,2437.22,531.31,0.218
ORD10288,2022-03-15,2022,3,Q1,Tuesday,Home & Garden,Curtains,East,Premium,Net Banking,837.83,1,0.0,837.83,279.0,0.333
ORD10289,2022-03-16,2022,3,Q1,Wednesday,Electronics,Smartwatch,South,Regular,Net Banking,7921.34,5,0.0,39606.7,13743.52,0.347
ORD10290,2022-03-16,2022,3,Q1,Wednesday,Clothing,Shoes,East,New,UPI,2349.12,1,0.0,2349.12,460.43,0.196
ORD10291,2022-03-17,2022,3,Q1,Thursday,Food & Beverages,Snacks,Central,New,UPI,76.98,3,0.0,230.94,59.12,0.256
ORD10292,2022-03-17,2022,3,Q1,Thursday,Clothing,T-Shirt,Central,Premium,UPI,489.9,1,0.0,489.9,142.56,0.291
ORD10293,2022-03-17,2022,3,Q1,Thursday,Home & Garden,Pillow,South,Regular,Debit Card,376.45,1,0.0,376.45,45.55,0.121
ORD10294,2022-03-17,2022,3,Q1,Thursday,Clothing,Shoes,South,New,Net Banking,2126.74,4,0.0,8506.96,2075.7,0.244
ORD10295,2022-03-17,2022,3,Q1,Thursday,Sports,Resistance Band,Central,New,Credit Card,487.79,2,0.15,829.24,188.24,0.227
ORD10296,2022-03-18,2022,3,Q1,Friday,Home & Garden,Pillow,North,Regular,Credit Card,398.47,3,0.0,1195.41,267.77,0.224
ORD10297,2022-03-18,2022,3,Q1,Friday,Home & Garden,Curtains,East,Regular,Cash,755.94,4,0.0,3023.76,997.84,0.33
ORD10298,2022-03-18,2022,3,Q1,Friday,Sports,Resistance Band,East,Regular,UPI,427.34,1,0.2,341.87,80.34,0.235
ORD10299,2022-03-18,2022,3,Q1,Friday,Electronics,Laptop,South,New,Debit Card,63946.03,1,0.0,63946.03,12981.04,0.203
ORD10300,2022-03-18,2022,3,Q1,Friday,Clothing,Jacket,South,Regular,Credit Card,2540.29,2,0.0,5080.58,624.91,0.123
ORD10301,2022-03-18,2022,3,Q1,Friday,Home & Garden,Chair,North,Premium,Cash,5163.54,1,0.0,5163.54,1760.77,0.341
ORD10302,2022-03-19,2022,3,Q1,Saturday,Electronics,Smartphone,North,New,Net Banking,27891.98,4,0.0,111567.92,27111.0,0.243
ORD10303,2022-03-19,2022,3,Q1,Saturday,Sports,Yoga Mat,North,Premium,Credit Card,843.2,1,0.05,801.04,153.0,0.191
ORD10304,2022-03-19,2022,3,Q1,Saturday,Electronics,Headphones,North,Regular,Credit Card,3428.12,3,0.15,8741.71,1468.61,0.168
ORD10305,2022-03-19,2022,3,Q1,Saturday,Sports,Dumbbells,South,Regular,UPI,2699.03,5,0.1,12145.64,3206.45,0.264
ORD10306,2022-03-19,2022,3,Q1,Saturday,Electronics,Laptop,East,New,UPI,63410.44,3,0.0,190231.32,25681.23,0.135
ORD10307,2022-03-19,2022,3,Q1,Saturday,Food & Beverages,Tea,Central,New,Net Banking,158.27,2,0.2,253.23,61.03,0.241
ORD10308,2022-03-19,2022,3,Q1,Saturday,Clothing,Shoes,North,Regular,Net Banking,2173.94,2,0.1,3913.09,915.66,0.234
ORD10309,2022-03-20,2022,3,Q1,Sunday,Electronics,Smartwatch,South,Premium,Debit Card,8424.57,4,0.0,33698.28,5459.12,0.162
ORD10310,2022-03-20,2022,3,Q1,Sunday,Sports,Yoga Mat,North,Regular,Net Banking,965.12,3,0.15,2461.06,506.98,0.206
ORD10311,2022-03-21,2022,3,Q1,Monday,Home & Garden,Curtains,Central,Regular,Cash,763.32,2,0.15,1297.64,277.69,0.214
ORD10312,2022-03-21,2022,3,Q1,Monday,Electronics,Smartphone,East,Premium,Cash,27152.32,4,0.2,86887.42,27195.76,0.313
ORD10313,2022-03-21,2022,3,Q1,Monday,Clothing,Shoes,West,Regular,UPI,2361.48,1,0.0,2361.48,583.29,0.247
ORD10314,2022-03-21,2022,3,Q1,Monday,Electronics,Tablet,Central,Regular,Cash,20917.11,3,0.0,62751.33,14809.31,0.236
ORD10315,2022-03-22,2022,3,Q1,Tuesday,Food & Beverages,Snacks,North,Regular,UPI,81.52,1,0.1,73.37,22.3,0.304
ORD10316,2022-03-22,2022,3,Q1,Tuesday,Home & Garden,Chair,East,Premium,Net Banking,4678.54,1,0.05,4444.61,1102.26,0.248
ORD10317,2022-03-22,2022,3,Q1,Tuesday,Food & Beverages,Juice,Central,Premium,UPI,62.65,3,0.0,187.95,33.08,0.176
ORD10318,2022-03-22,2022,3,Q1,Tuesday,Home & Garden,Table Lamp,North,Premium,UPI,1253.34,3,0.2,3008.02,1025.73,0.341
ORD10319,2022-03-22,2022,3,Q1,Tuesday,Clothing,T-Shirt,West,New,Credit Card,544.44,5,0.15,2313.87,492.85,0.213
ORD10320,2022-03-22,2022,3,Q1,Tuesday,Home & Garden,Pillow,North,Regular,Debit Card,385.92,2,0.1,694.66,85.44,0.123
ORD10321,2022-03-22,2022,3,Q1,Tuesday,Home & Garden,Pillow,Central,Regular,Debit Card,366.84,5,0.15,1559.07,196.44,0.126
ORD10322,2022-03-23,2022,3,Q1,Wednesday,Electronics,Headphones,East,Regular,Net Banking,3277.0,4,0.0,13108.0,3512.94,0.268
ORD10323,2022-03-23,2022,3,Q1,Wednesday,Home & Garden,Chair,West,New,Cash,5203.95,1,0.0,5203.95,1602.82,0.308
ORD10324,2022-03-23,2022,3,Q1,Wednesday,Food & Beverages,Energy Drink,East,New,Cash,96.84,2,0.1,174.31,54.04,0.31
ORD10325,2022-03-23,2022,3,Q1,Wednesday,Food & Beverages,Juice,Central,Premium,Cash,58.36,4,0.15,198.42,61.71,0.311
ORD10326,2022-03-23,2022,3,Q1,Wednesday,Sports,Running Shoes,West,Regular,Credit Card,2907.12,1,0.0,2907.12,639.57,0.22
ORD10327,2022-03-23,2022,3,Q1,Wednesday,Food & Beverages,Juice,South,New,Debit Card,57.53,4,0.05,218.61,75.2,0.344
ORD10328,2022-03-23,2022,3,Q1,Wednesday,Electronics,Laptop,North,Regular,Cash,68636.86,1,0.15,58341.33,18669.23,0.32
ORD10329,2022-03-24,2022,3,Q1,Thursday,Electronics,Smartphone,Central,New,UPI,29924.59,1,0.05,28428.36,6566.95,0.231
ORD10330,2022-03-24,2022,3,Q1,Thursday,Clothing,Jacket,Central,Regular,Credit Card,2506.23,1,0.1,2255.61,552.62,0.245
ORD10331,2022-03-24,2022,3,Q1,Thursday,Sports,Water Bottle,West,Regular,UPI,359.34,1,0.2,287.47,43.7,0.152
ORD10332,2022-03-24,2022,3,Q1,Thursday,Home & Garden,Pillow,East,New,UPI,426.79,4,0.1,1536.44,230.47,0.15
ORD10333,2022-03-24,2022,3,Q1,Thursday,Sports,Resistance Band,North,Premium,Credit Card,486.05,2,0.0,972.1,177.89,0.183
ORD10334,2022-03-25,2022,3,Q1,Friday,Home & Garden,Pillow,West,Premium,Cash,361.47,2,0.0,722.94,174.95,0.242
ORD10335,2022-03-25,2022,3,Q1,Friday,Electronics,Laptop,Central,New,UPI,69095.71,1,0.0,69095.71,12644.51,0.183
ORD10336,2022-03-26,2022,3,Q1,Saturday,Clothing,Dress,South,Premium,Cash,2021.67,1,0.05,1920.59,449.42,0.234
ORD10337,2022-03-26,2022,3,Q1,Saturday,Home & Garden,Chair,West,New,Net Banking,5220.2,5,0.1,23490.9,2889.38,0.123
ORD10338,2022-03-26,2022,3,Q1,Saturday,Sports,Resistance Band,West,New,Debit Card,417.32,1,0.05,396.45,71.76,0.181
ORD10339,2022-03-26,2022,3,Q1,Saturday,Sports,Yoga Mat,East,Premium,Net Banking,941.79,2,0.05,1789.4,461.67,0.258
ORD10340,2022-03-27,2022,3,Q1,Sunday,Home & Garden,Vase,East,Premium,UPI,361.55,2,0.15,614.63,202.83,0.33
ORD10341,2022-03-27,2022,3,Q1,Sunday,Electronics,Laptop,North,Regular,UPI,63944.02,4,0.1,230198.47,68368.95,0.297
ORD10342,2022-03-27,2022,3,Q1,Sunday,Food & Beverages,Energy Drink,East,Premium,Credit Card,98.44,2,0.0,196.88,31.11,0.158
ORD10343,2022-03-27,2022,3,Q1,Sunday,Home & Garden,Curtains,West,Premium,Credit Card,838.09,3,0.0,2514.27,354.51,0.141
ORD10344,2022-03-28,2022,3,Q1,Monday,Clothing,Jeans,East,New,Credit Card,1581.3,5,0.0,7906.5,1660.37,0.21
ORD10345,2022-03-28,2022,3,Q1,Monday,Electronics,Headphones,East,Regular,Credit Card,3352.09,4,0.0,13408.36,3821.38,0.285
ORD10346,2022-03-28,2022,3,Q1,Monday,Sports,Running Shoes,West,New,Cash,2878.27,3,0.0,8634.81,2918.57,0.338
ORD10347,2022-03-28,2022,3,Q1,Monday,Sports,Resistance Band,East,Regular,Cash,440.7,5,0.05,2093.32,483.56,0.231
ORD10348,2022-03-28,2022,3,Q1,Monday,Sports,Yoga Mat,West,New,Cash,858.58,4,0.0,3434.32,539.19,0.157
ORD10349,2022-03-28,2022,3,Q1,Monday,Food & Beverages,Energy Drink,West,Regular,Debit Card,106.83,1,0.0,106.83,25.0,0.234
ORD10350,2022-03-29,2022,3,Q1,Tuesday,Food & Beverages,Juice,East,Regular,Net Banking,61.16,2,0.1,110.09,28.95,0.263
ORD10351,2022-03-29,2022,3,Q1,Tuesday,Food & Beverages,Snacks,South,Premium,Credit Card,79.59,1,0.05,75.61,10.36,0.137
ORD10352,2022-03-29,2022,3,Q1,Tuesday,Sports,Dumbbells,East,Regular,UPI,2614.09,1,0.0,2614.09,737.17,0.282
ORD10353,2022-03-29,2022,3,Q1,Tuesday,Sports,Water Bottle,South,New,Credit Card,356.88,1,0.2,285.5,50.53,0.177
ORD10354,2022-03-30,2022,3,Q1,Wednesday,Sports,Yoga Mat,East,Premium,Credit Card,957.44,5,0.1,4308.48,521.33,0.121
ORD10355,2022-03-30,2022,3,Q1,Wednesday,Sports,Resistance Band,West,Regular,UPI,492.09,2,0.05,934.97,134.64,0.144
ORD10356,2022-03-30,2022,3,Q1,Wednesday,Electronics,Headphones,East,Premium,Net Banking,3370.22,3,0.1,9099.59,3011.96,0.331
ORD10357,2022-03-30,2022,3,Q1,Wednesday,Food & Beverages,Tea,West,Premium,Net Banking,139.1,2,0.05,264.29,73.74,0.279
ORD10358,2022-03-31,2022,3,Q1,Thursday,Sports,Water Bottle,Central,Regular,Credit Card,351.49,4,0.15,1195.07,292.79,0.245
ORD10359,2022-03-31,2022,3,Q1,Thursday,Sports,Dumbbells,West,Regular,Cash,2686.47,5,0.1,12089.11,3566.29,0.295
ORD10360,2022-03-31,2022,3,Q1,Thursday,Food & Beverages,Energy Drink,Central,Premium,Net Banking,104.48,1,0.2,83.58,27.41,0.328
ORD10361,2022-03-31,2022,3,Q1,Thursday,Electronics,Smartwatch,East,Premium,Debit Card,8234.66,3,0.0,24703.98,8572.28,0.347
ORD10362,2022-03-31,2022,3,Q1,Thursday,Clothing,Jeans,East,Premium,Cash,1633.22,2,0.15,2776.47,708.0,0.255
ORD10363,2022-03-31,2022,3,Q1,Thursday,Food & Beverages,Coffee,South,Premium,UPI,274.97,2,0.15,467.45,117.33,0.251
ORD10364,2022-03-31,2022,3,Q1,Thursday,Food & Beverages,Tea,Central,Regular,Cash,162.46,5,0.0,812.3,233.94,0.288
ORD10365,2022-03-31,2022,3,Q1,Thursday,Clothing,T-Shirt,South,Regular,Debit Card,469.26,2,0.0,938.52,203.66,0.217
ORD10366,2022-04-01,2022,4,Q2,Friday,Food & Beverages,Juice,Central,Premium,Cash,63.54,4,0.05,241.45,75.82,0.314
ORD10367,2022-04-01,2022,4,Q2,Friday,Electronics,Smartphone,East,Regular,Credit Card,28914.6,2,0.0,57829.2,15498.23,0.268
ORD10368,2022-04-01,2022,4,Q2,Friday,Food & Beverages,Snacks,Central,Regular,Credit Card,82.4,3,0.15,210.12,52.32,0.249
ORD10369,2022-04-01,2022,4,Q2,Friday,Home & Garden,Chair,North,Premium,Net Banking,4981.06,3,0.0,14943.18,4184.09,0.28
ORD10370,2022-04-01,2022,4,Q2,Friday,Food & Beverages,Coffee,East,New,Credit Card,241.99,4,0.05,919.56,231.73,0.252
ORD10371,2022-04-01,2022,4,Q2,Friday,Home & Garden,Table Lamp,North,New,Net Banking,1272.95,4,0.0,5091.8,1537.72,0.302
ORD10372,2022-04-02,2022,4,Q2,Saturday,Electronics,Smartwatch,Central,New,UPI,7710.0,2,0.15,13107.0,3145.68,0.24
ORD10373,2022-04-02,2022,4,Q2,Saturday,Home & Garden,Chair,Central,Regular,UPI,4926.82,4,0.0,19707.28,3429.07,0.174
ORD10374,2022-04-02,2022,4,Q2,Saturday,Food & Beverages,Energy Drink,West,New,Debit Card,90.49,2,0.15,153.83,53.53,0.348
ORD10375,2022-04-03,2022,4,Q2,Sunday,Home & Garden,Table Lamp,North,Regular,Debit Card,1080.06,5,0.0,5400.3,1306.87,0.242
ORD10376,2022-04-03,2022,4,Q2,Sunday,Food & Beverages,Juice,East,New,Credit Card,65.27,3,0.05,186.02,25.3,0.136
ORD10377,2022-04-03,2022,4,Q2,Sunday,Home & Garden,Vase,North,Premium,Net Banking,315.66,5,0.0,1578.3,467.18,0.296
ORD10378,2022-04-03,2022,4,Q2,Sunday,Home & Garden,Pillow,South,Premium,Debit Card,392.15,5,0.15,1666.64,383.33,0.23
ORD10379,2022-04-04,2022,4,Q2,Monday,Food & Beverages,Juice,East,Premium,Credit Card,60.97,4,0.15,207.3,71.73,0.346
ORD10380,2022-04-04,2022,4,Q2,Monday,Sports,Yoga Mat,North,New,Debit Card,948.29,1,0.2,758.63,149.45,0.197
